Line,ProductDescription,DateTime_Out,Feed,OutputGood,Scrap,Error_Count,Sum_Duration,Avg_Staff
2,NovoMix 30 GLY (CCH),2018-01-16 17:00:00,9323,9288,35,65,5490,3
2,NovoMix 30 GLY (CCH),2018-01-16 18:00:00,7853,7884,-31,24,114,3
2,NovoMix 30 GLY (CCH),2018-01-16 19:00:00,5850,6210,-360,57,1952,3
2,FlexPen Aspart 100 3ML CCH,2018-01-16 20:00:00,1182,594,588,65,448,3
2,FlexPen Aspart 100 3ML CCH,2018-01-16 21:00:00,8864,8802,62,65,1810,3
2,FlexPen Aspart 100 3ML CCH,2018-01-16 22:00:00,8424,8424,0,60,416,3.66666666666667
2,FlexPen Aspart 100 3ML CCH,2018-01-16 23:00:00,7684,7614,70,67,646,4
2,FlexPen Aspart 100 3ML CCH,2018-01-17 00:00:00,9664,9612,52,57,1070,4
2,FlexPen Aspart 100 3ML CCH,2018-01-17 01:00:00,10522,10368,154,80,670,4
2,FlexPen Aspart 100 3ML CCH,2018-01-17 02:00:00,9439,9396,43,86,904,4
2,FlexPen Aspart 100 3ML CCH,2018-01-17 03:00:00,20,54,-34,19,158,4
2,FlexPen Aspart 100 3ML CCH,2018-01-17 07:00:00,5576,5508,68,58,16568,4
2,FlexPen Aspart 100 3ML CCH,2018-01-17 08:00:00,10024,9936,88,15,120,4
2,FlexPen Aspart 100 3ML CCH,2018-01-17 09:00:00,10532,10476,56,35,366,4
2,FlexPen Aspart 100 3ML CCH,2018-01-17 10:00:00,10316,10368,-52,26,138,4
2,FlexPen Aspart 100 3ML CCH,2018-01-17 11:00:00,9864,9666,198,27,224,4
2,FlexPen Aspart 100 3ML CCH,2018-01-17 12:00:00,10596,10584,12,46,428,4
2,FlexPen Aspart 100 3ML CCH,2018-01-17 13:00:00,10240,10098,142,20,64,4
2,FlexPen Aspart 100 3ML CCH,2018-01-17 14:00:00,10511,10368,143,24,282,4
2,FlexPen Aspart 100 3ML CCH,2018-01-17 15:00:00,7891,7938,-47,16,88,4
2,FlexPen Aspart 100 3ML CCH,2018-01-17 16:00:00,8845,8586,259,21,1156,4
2,FlexPen Aspart 100 3ML CCH,2018-01-17 17:00:00,10128,9990,138,26,414,4
2,FlexPen Aspart 100 3ML CCH,2018-01-17 18:00:00,10316,10206,110,33,300,4
2,FlexPen Aspart 100 3ML CCH,2018-01-17 19:00:00,9964,9882,82,24,144,4
2,FlexPen Aspart 100 3ML CCH,2018-01-17 20:00:00,6028,5886,142,26,408,4
2,FlexPen Aspart 100 3ML CCH,2018-01-17 21:00:00,10300,10206,94,23,1134,4
2,FlexPen Aspart 100 3ML CCH,2018-01-17 22:00:00,6136,6156,-20,22,210,4
2,FlexPen Aspart 100 3ML CCH,2018-01-17 23:00:00,308,108,200,67,5876,4
2,FlexPen Aspart 100 3ML CCH,2018-01-18 00:00:00,540,648,-108,8,2224,4
2,FlexPen Aspart 100 3ML CCH,2018-01-18 01:00:00,9819,9828,-9,75,678,4
2,FlexPen Aspart 100 3ML CCH,2018-01-18 02:00:00,8204,8154,50,99,1726,4
2,FlexPen Aspart 100 3ML CCH,2018-01-18 03:00:00,8697,8640,57,60,474,4
2,FlexPen Aspart 100 3ML CCH,2018-01-18 04:00:00,1136,1188,-52,46,2088,4
2,Aspart (CHH),2018-01-18 04:00:00,1136,1188,-52,46,2088,4
2,Aspart (CHH),2018-01-18 05:00:00,9616,9342,274,98,496,4
2,Aspart (CHH),2018-01-18 06:00:00,6364,6210,154,95,1260,4
2,Aspart (CHH),2018-01-18 15:00:00,6416,6480,-64,7,2978,4
2,Aspart (CHH),2018-01-18 16:00:00,10136,9936,200,53,824,4
2,Aspart (CHH),2018-01-18 17:00:00,10292,10206,86,37,238,4
2,Aspart (CHH),2018-01-18 18:00:00,6736,6696,40,28,248,4
2,Aspart (CHH),2018-01-18 19:00:00,9384,9288,96,28,1284,4
2,Aspart (CHH),2018-01-18 20:00:00,10199,10098,101,33,452,4
2,Aspart (CHH),2018-01-18 21:00:00,10308,10152,156,26,276,4
2,Aspart (CHH),2018-01-18 22:00:00,9876,9828,48,26,98,4
2,Aspart (CHH),2018-01-18 23:00:00,10022,9936,86,43,416,4
2,Aspart (CHH),2018-01-19 00:00:00,9992,9936,56,35,286,4
2,Aspart (CHH),2018-01-19 01:00:00,8444,8316,128,41,296,4
2,Aspart (CHH),2018-01-19 02:00:00,8088,7992,96,46,898,4
2,Aspart (CHH),2018-01-19 03:00:00,10368,10314,54,63,902,4
2,Aspart (CHH),2018-01-19 04:00:00,10508,10422,86,36,312,4
2,Aspart (CHH),2018-01-19 05:00:00,10248,10152,96,20,90,4
2,Aspart (CHH),2018-01-19 06:00:00,7382,7884,-502,41,326,4
2,FlexPen Aspart 100 3ML CCH,2018-01-19 07:00:00,1930,1350,580,24,2702,4
2,FlexPen Aspart 100 3ML CCH,2018-01-19 08:00:00,9975,9882,93,9,1476,4.5
2,FlexPen Aspart 100 3ML CCH,2018-01-19 09:00:00,10365,10314,51,59,242,5
2,FlexPen Aspart 100 3ML CCH,2018-01-19 10:00:00,10209,10098,111,26,248,5
2,FlexPen Aspart 100 3ML CCH,2018-01-19 11:00:00,8660,8586,74,34,252,5
2,FlexPen Aspart 100 3ML CCH,2018-01-19 12:00:00,10122,10098,24,19,474,5
2,FlexPen Aspart 100 3ML CCH,2018-01-19 13:00:00,10378,10314,64,30,324,5
2,FlexPen Aspart 100 3ML CCH,2018-01-19 14:00:00,9128,9072,56,17,138,4.33333333333333
2,FlexPen Aspart 100 3ML CCH,2018-01-19 15:00:00,10535,10422,113,37,632,3
2,FlexPen Aspart 100 3ML CCH,2018-01-19 16:00:00,10052,9936,116,37,204,3
2,FlexPen Aspart 100 3ML CCH,2018-01-19 17:00:00,9808,9720,88,42,344,3
2,FlexPen Aspart 100 3ML CCH,2018-01-19 18:00:00,8923,8910,13,40,412,3
2,FlexPen Aspart 100 3ML CCH,2018-01-19 19:00:00,8491,8370,121,38,444,3
2,FlexPen Aspart 100 3ML CCH,2018-01-19 20:00:00,7575,7506,69,33,844,3
2,FlexPen Aspart 100 3ML CCH,2018-01-19 21:00:00,2592,2538,54,24,3592,3
2,FlexPen Aspart 100 3ML CCH,2018-01-19 22:00:00,7886,7830,56,23,316,3
2,FlexPen Aspart 100 3ML CCH,2018-01-19 23:00:00,10068,10044,24,38,28452,3
2,FlexPen Aspart 100 3ML CCH,2018-01-20 00:00:00,10452,10476,-24,24,1076,3
2,FlexPen Aspart 100 3ML CCH,2018-01-20 01:00:00,10748,10584,164,41,280,3
2,FlexPen Aspart 100 3ML CCH,2018-01-20 02:00:00,2006,2376,-370,35,154,3
2,FlexPen Aspart 100 3ML CCH,2018-01-20 03:00:00,10319,9828,491,32,114,3
2,FlexPen Aspart 100 3ML CCH,2018-01-20 04:00:00,7052,7050,2,17,3012,3
2,FlexPen Aspart 100 3ML CCH,2018-01-20 05:00:00,9972,9936,36,25,248,3
2,FlexPen Aspart 100 3ML CCH,2018-01-20 06:00:00,10088,10044,44,38,308,3
2,FlexPen Aspart 100 3ML CCH,2018-01-20 07:00:00,7845,7776,69,29,222,3
2,FlexPen Aspart 100 3ML CCH,2018-01-20 08:00:00,9605,9558,47,63,444,3
2,FlexPen Aspart 100 3ML CCH,2018-01-20 09:00:00,10300,10368,-68,42,376,3
2,FlexPen Aspart 100 3ML CCH,2018-01-20 10:00:00,9422,9288,134,34,232,3
2,FlexPen Aspart 100 3ML CCH,2018-01-20 11:00:00,10410,10368,42,48,544,3
2,FlexPen Aspart 100 3ML CCH,2018-01-20 12:00:00,9372,9234,138,35,206,3
2,FlexPen Aspart 100 3ML CCH,2018-01-20 13:00:00,9412,9288,124,41,546,3
2,FlexPen Aspart 100 3ML CCH,2018-01-20 14:00:00,10296,10368,-72,22,594,3
2,FlexPen Aspart 100 3ML CCH,2018-01-20 15:00:00,10368,10260,108,57,57780,3
2,FlexPen Aspart 100 3ML CCH,2018-01-20 16:00:00,10556,10422,134,16,226,3
2,FlexPen Aspart 100 3ML CCH,2018-01-20 17:00:00,9900,9990,-90,26,184,3
2,FlexPen Aspart 100 3ML CCH,2018-01-20 18:00:00,9476,9396,80,29,218,3
2,FlexPen Aspart 100 3ML CCH,2018-01-20 19:00:00,10675,10530,145,38,264,3
2,FlexPen Aspart 100 3ML CCH,2018-01-20 20:00:00,9768,9774,-6,32,474,3
2,FlexPen Aspart 100 3ML CCH,2018-01-20 21:00:00,9430,9396,34,22,196,3
2,FlexPen Aspart 100 3ML CCH,2018-01-20 22:00:00,10695,10638,57,34,412,3
2,FlexPen Aspart 100 3ML CCH,2018-01-20 23:00:00,10416,10314,102,26,494,3
2,FlexPen Aspart 100 3ML CCH,2018-01-21 00:00:00,3281,3294,-13,21,176,3
2,FlexPen Aspart 100 3ML CCH,2018-01-21 00:00:00,3281,3294,-13,21,176,3
2,FlexPen Aspart 100 3ML CCH,2018-01-21 01:00:00,9592,9504,88,18,202,3
2,FlexPen Aspart 100 3ML CCH,2018-01-21 02:00:00,10455,10368,87,18,2470,3
2,FlexPen Aspart 100 3ML CCH,2018-01-21 03:00:00,9286,9180,106,26,460,3
2,FlexPen Aspart 100 3ML CCH,2018-01-21 04:00:00,9448,9396,52,39,196,3
2,FlexPen Aspart 100 3ML CCH,2018-01-21 05:00:00,10152,10152,0,39,574,3
2,FlexPen Aspart 100 3ML CCH,2018-01-21 06:00:00,10480,10368,112,33,156,3
2,FlexPen Aspart 100 3ML CCH,2018-01-21 07:00:00,9224,9126,98,37,360,3
2,FlexPen Aspart 100 3ML CCH,2018-01-21 08:00:00,10092,10098,-6,66,470,3
2,FlexPen Aspart 100 3ML CCH,2018-01-21 09:00:00,9396,9396,0,49,340,3
2,FlexPen Aspart 100 3ML CCH,2018-01-21 10:00:00,10132,9990,142,56,520,3
2,FlexPen Aspart 100 3ML CCH,2018-01-21 11:00:00,10488,10368,120,32,176,3
2,FlexPen Aspart 100 3ML CCH,2018-01-21 12:00:00,9784,9666,118,25,224,3
2,FlexPen Aspart 100 3ML CCH,2018-01-21 13:00:00,10298,10260,38,30,336,3
2,FlexPen Aspart 100 3ML CCH,2018-01-21 14:00:00,8759,8802,-43,24,150,3
2,FlexPen Aspart 100 3ML CCH,2018-01-21 15:00:00,8452,8262,190,49,562,3
2,FlexPen Aspart 100 3ML CCH,2018-01-21 16:00:00,7392,7398,-6,31,662,3
2,FlexPen Aspart 100 3ML CCH,2018-01-21 17:00:00,9185,9126,59,66,1160,3
2,FlexPen Aspart 100 3ML CCH,2018-01-21 18:00:00,1458,1908,-450,67,588,2
2,FlexPen Aspart 100 3ML CCH,2018-01-21 19:00:00,6432,5832,600,31,3934,2
2,FlexPen Aspart 100 3ML CCH,2018-01-21 20:00:00,10283,10260,23,46,414,2
2,FlexPen Aspart 100 3ML CCH,2018-01-21 21:00:00,9664,9612,52,49,370,2
2,FlexPen Aspart 100 3ML CCH,2018-01-21 22:00:00,8963,8856,107,25,310,2
2,FlexPen Aspart 100 3ML CCH,2018-01-21 23:00:00,9052,9018,34,42,340,2
2,FlexPen Aspart 100 3ML CCH,2018-01-22 00:00:00,10600,10530,70,21,618,2
2,FlexPen Aspart 100 3ML CCH,2018-01-22 01:00:00,10860,10746,114,28,196,2
2,FlexPen Aspart 100 3ML CCH,2018-01-22 02:00:00,10848,10800,48,24,98,2
2,FlexPen Aspart 100 3ML CCH,2018-01-22 03:00:00,9832,9882,-50,19,64,2
2,FlexPen Aspart 100 3ML CCH,2018-01-22 04:00:00,10040,9990,50,33,456,2
2,FlexPen Aspart 100 3ML CCH,2018-01-22 05:00:00,10064,9936,128,36,194,2
2,FlexPen Aspart 100 3ML CCH,2018-01-22 06:00:00,8227,8154,73,44,274,2
2,FlexPen Aspart 100 3ML CCH,2018-01-22 07:00:00,8786,8802,-16,48,1266,2
2,FlexPen Aspart 100 3ML CCH,2018-01-22 08:00:00,9580,9450,130,32,360,2
2,FlexPen Aspart 100 3ML CCH,2018-01-22 09:00:00,9702,9612,90,36,454,2
2,FlexPen Aspart 100 3ML CCH,2018-01-22 10:00:00,9860,9828,32,40,336,2
2,FlexPen Aspart 100 3ML CCH,2018-01-22 11:00:00,9324,9288,36,40,278,2
2,FlexPen Aspart 100 3ML CCH,2018-01-22 12:00:00,9576,9504,72,34,438,2
2,FlexPen Aspart 100 3ML CCH,2018-01-22 13:00:00,8844,8748,96,37,478,2
2,FlexPen Aspart 100 3ML CCH,2018-01-22 14:00:00,9908,9990,-82,63,654,2
2,FlexPen Aspart 100 3ML CCH,2018-01-22 15:00:00,7114,6966,148,31,562,2
2,FlexPen Aspart 100 3ML CCH,2018-01-22 16:00:00,8822,8802,20,24,880,2
2,FlexPen Aspart 100 3ML CCH,2018-01-22 17:00:00,8768,8748,20,56,662,2
2,FlexPen Aspart 100 3ML CCH,2018-01-22 18:00:00,8831,8748,83,40,416,2
2,FlexPen Aspart 100 3ML CCH,2018-01-22 19:00:00,2582,3060,-478,25,160,2
2,FlexPen Aspart 100 3ML CCH,2018-01-22 21:00:00,1140,864,276,41,440,2
2,FlexPen Aspart 100 3ML CCH,2018-01-22 22:00:00,8696,8748,-52,54,1278,3
2,FlexPen Aspart 100 3ML CCH,2018-01-22 23:00:00,10779,10692,87,50,158,3
2,FlexPen Aspart 100 3ML CCH,2018-01-23 00:00:00,4012,3888,124,6,3376,3
2,FlexPen Aspart 100 3ML CCH,2018-01-23 01:00:00,6636,6696,-60,52,1634,3
2,FlexPen Aspart 100 3ML CCH,2018-01-23 02:00:00,9464,9342,122,88,680,3
2,FlexPen Aspart 100 3ML CCH,2018-01-23 03:00:00,8892,8910,-18,89,460,3
2,FlexPen Aspart 100 3ML CCH,2018-01-23 04:00:00,7812,7668,144,67,410,3
2,FlexPen Aspart 100 3ML CCH,2018-01-23 05:00:00,7876,7884,-8,64,466,3
2,FlexPen Aspart 100 3ML CCH,2018-01-23 06:00:00,10054,9936,118,152,546,3
2,FlexPen Aspart 100 3ML CCH,2018-01-23 07:00:00,9437,9342,95,36,4450,3
2,FlexPen Aspart 100 3ML CCH,2018-01-23 08:00:00,8240,8262,-22,31,458,3
2,FlexPen Aspart 100 3ML CCH,2018-01-23 09:00:00,4556,4590,-34,1,17102,3
2,FlexPen Aspart 100 3ML CCH,2018-01-23 10:00:00,4942,4752,190,19,2590,3
2,FlexPen Aspart 100 3ML CCH,2018-01-23 11:00:00,1388,1404,-16,24,970,3
2,FlexPen Aspart 100 3ML CCH,2018-01-23 12:00:00,8943,8856,87,43,522,3
2,FlexPen Aspart 100 3ML CCH,2018-01-23 13:00:00,9461,9342,119,39,400,3
2,FlexPen Aspart 100 3ML CCH,2018-01-23 14:00:00,10032,9990,42,32,330,3
2,FlexPen Aspart 100 3ML CCH,2018-01-23 15:00:00,9892,9828,64,27,870,3
2,FlexPen Aspart 100 3ML CCH,2018-01-23 16:00:00,8952,8856,96,14,3914,3
2,FlexPen Aspart 100 3ML CCH,2018-01-23 17:00:00,7992,7938,54,27,1506,3
2,FlexPen Aspart 100 3ML CCH,2018-01-23 18:00:00,6556,6534,22,130,1268,3
2,FlexPen Aspart 100 3ML CCH,2018-01-23 19:00:00,8979,8964,15,121,820,3
2,FlexPen Aspart 100 3ML CCH,2018-01-23 20:00:00,9684,9558,126,113,880,3
2,FlexPen Aspart 100 3ML CCH,2018-01-23 21:00:00,9279,9234,45,50,386,3
2,FlexPen Aspart 100 3ML CCH,2018-01-23 22:00:00,10043,10044,-1,63,862,3
2,FlexPen Aspart 100 3ML CCH,2018-01-23 23:00:00,9440,9342,98,67,516,3
2,FlexPen Aspart 100 3ML CCH,2018-01-24 00:00:00,10232,10152,80,58,146,3
2,FlexPen Aspart 100 3ML CCH,2018-01-24 01:00:00,9676,9612,64,87,596,3
2,FlexPen Aspart 100 3ML CCH,2018-01-24 02:00:00,8852,8748,104,54,348,3
2,FlexPen Aspart 100 3ML CCH,2018-01-24 03:00:00,6646,7218,-572,39,422,3
2,FlexPen Aspart 100 3ML CCH,2018-01-24 04:00:00,715,270,445,50,356,3
2,FlexPen Aspart 100 3ML CCH,2018-01-24 05:00:00,8892,8694,198,58,228,3
2,FlexPen Aspart 100 3ML CCH,2018-01-24 06:00:00,10580,10530,50,20,252,3
2,FlexPen Aspart 100 3ML CCH,2018-01-24 07:00:00,10180,10098,82,41,372,3
2,FlexPen Aspart 100 3ML CCH,2018-01-24 08:00:00,10336,10314,22,108,708,3
2,FlexPen Aspart 100 3ML CCH,2018-01-24 09:00:00,8964,8910,54,83,686,3
2,FlexPen Aspart 100 3ML CCH,2018-01-24 10:00:00,4759,4752,7,19,434,3
2,FlexPen Aspart 100 3ML CCH,2018-01-24 11:00:00,80,0,80,32,3874,3
2,FlexPen Aspart 100 3ML CCH,2018-01-24 12:00:00,3664,3402,262,49,266,3
2,FlexPen Aspart 100 3ML CCH,2018-01-24 13:00:00,3063,3078,-15,21,300,3
2,FlexPen Aspart 100 3ML CCH,2018-01-24 14:00:00,6132,5994,138,32,308,3
2,FlexPen Aspart 100 3ML CCH,2018-01-24 15:00:00,10279,10152,127,48,384,3.33333333333333
2,FlexPen Aspart 100 3ML CCH,2018-01-24 16:00:00,10147,9936,211,29,230,4
2,FlexPen Aspart 100 3ML CCH,2018-01-24 17:00:00,9083,9126,-43,29,3026,4
2,FlexPen Aspart 100 3ML CCH,2018-01-24 18:00:00,10367,10206,161,18,6034,4
2,FlexPen Aspart 100 3ML CCH,2018-01-24 19:00:00,4834,4914,-80,2,1334,4
2,FlexPen Aspart 100 3ML CCH,2018-01-24 20:00:00,701,378,323,2,5962,4
2,FlexPen Aspart 100 3ML CCH,2018-01-24 21:00:00,172,162,10,48,310,4
2,FlexPen Aspart 100 3ML CCH,2018-01-24 22:00:00,184,108,76,44,400,4
2,FlexPen Aspart 100 3ML CCH,2018-01-24 23:00:00,112,108,4,55,324,4
2,FlexPen Aspart 100 3ML CCH,2018-01-25 00:00:00,5255,5184,71,40,1690,4
2,FlexPen Aspart 100 3ML CCH,2018-01-25 01:00:00,9568,9396,172,40,446,4
2,FlexPen Aspart 100 3ML CCH,2018-01-25 02:00:00,8984,8856,128,44,410,4
2,FlexPen Aspart 100 3ML CCH,2018-01-25 03:00:00,9724,9612,112,78,466,4
2,FlexPen Aspart 100 3ML CCH,2018-01-25 04:00:00,9652,9612,40,66,1096,4
2,FlexPen Aspart 100 3ML CCH,2018-01-25 05:00:00,9908,9774,134,46,530,4
2,FlexPen Aspart 100 3ML CCH,2018-01-25 06:00:00,9016,8964,52,51,580,4
2,FlexPen Aspart 100 3ML CCH,2018-01-25 07:00:00,5648,5562,86,89,324,4
2,FlexPen Aspart 100 3ML CCH,2018-01-25 08:00:00,8940,8964,-24,69,352,4
2,FlexPen Aspart 100 3ML CCH,2018-01-25 09:00:00,2800,2646,154,108,928,4
2,FlexPen Aspart 100 3ML CCH,2018-01-25 10:00:00,5732,5724,8,44,1060,4
2,FlexPen Aspart 100 3ML CCH,2018-01-25 11:00:00,9040,8856,184,72,920,4
2,FlexPen Aspart 100 3ML CCH,2018-01-25 12:00:00,9728,9666,62,82,298,4
2,FlexPen Aspart 100 3ML CCH,2018-01-25 13:00:00,3536,3510,26,100,616,4
2,FlexPen Aspart 100 3ML CCH,2018-01-25 14:00:00,6722,6696,26,91,682,4
2,FlexPen Aspart 100 3ML CCH,2018-01-25 15:00:00,5078,5526,-448,40,410,4
2,Aspart (CHH),2018-01-25 16:00:00,5422,4806,616,43,462,4
2,Aspart (CHH),2018-01-25 17:00:00,9840,9666,174,47,290,4
2,Aspart (CHH),2018-01-25 18:00:00,9916,9882,34,47,414,4
2,Aspart (CHH),2018-01-25 19:00:00,8100,7884,216,58,598,4
2,Aspart (CHH),2018-01-25 20:00:00,9380,9288,92,29,294,4
2,Aspart (CHH),2018-01-25 21:00:00,9912,9774,138,36,892,4
2,Aspart (CHH),2018-01-25 22:00:00,6020,5994,26,41,640,4
2,Aspart (CHH),2018-01-25 23:00:00,7874,8262,-388,52,892,4
2,Aspart (CHH),2018-01-26 00:00:00,0,36,-36,23,14644,4
2,NovoMix 50 NN2000,2018-01-26 01:00:00,6058,5530,528,20,660,4
2,NovoMix 50 NN2000,2018-01-26 02:00:00,8088,7912,176,45,720,4
2,NovoMix 50 NN2000,2018-01-26 03:00:00,9212,9180,32,30,638,4
2,NovoMix 50 NN2000,2018-01-26 04:00:00,9016,8911,105,63,836,4
2,NovoMix 50 NN2000,2018-01-26 05:00:00,9360,9342,18,57,852,4
2,NovoMix 50 NN2000,2018-01-26 06:00:00,8132,7993,139,98,926,3.33333333333333
2,NovoMix 50 NN2000,2018-01-26 07:00:00,8711,8587,124,53,716,3
2,NovoMix 50 NN2000,2018-01-26 08:00:00,8872,8802,70,52,994,3
2,NovoMix 50 NN2000,2018-01-26 09:00:00,2964,3529,-565,50,532,3
2,NovoMix 30 GLY (CCH),2018-01-26 10:00:00,9278,8640,638,55,722,3
2,NovoMix 30 GLY (CCH),2018-01-26 10:00:00,9278,8640,638,55,722,3
2,Testmedium (CCH),2018-01-26 10:00:00,9278,8640,638,55,722,3
2,NovoMix 30 GLY (CCH),2018-01-26 11:00:00,10656,10638,18,101,420,3
2,NovoMix 30 GLY (CCH),2018-01-26 11:00:00,10656,10638,18,101,420,3
2,Testmedium (CCH),2018-01-26 11:00:00,10656,10638,18,101,420,3
2,NovoMix 30 GLY (CCH),2018-01-26 12:00:00,7920,7884,36,74,444,3
2,NovoMix 30 GLY (CCH),2018-01-26 12:00:00,7920,7884,36,74,444,3
2,Testmedium (CCH),2018-01-26 12:00:00,7920,7884,36,74,444,3
2,NovoMix 30 GLY (CCH),2018-01-26 13:00:00,5292,5238,54,25,78,3
2,NovoMix 30 GLY (CCH),2018-01-26 13:00:00,5292,5238,54,25,78,3
2,Testmedium (CCH),2018-01-26 13:00:00,5292,5238,54,25,78,3
2,NovoMix 30 GLY (CCH),2018-01-26 14:00:00,9848,9720,128,93,580,3
2,NovoMix 30 GLY (CCH),2018-01-26 14:00:00,9848,9720,128,93,580,3
2,Testmedium (CCH),2018-01-26 14:00:00,9848,9720,128,93,580,3
2,NovoMix 30 GLY (CCH),2018-01-26 15:00:00,9452,9504,-52,77,600,3
2,NovoMix 30 GLY (CCH),2018-01-26 15:00:00,9452,9504,-52,77,600,3
2,Testmedium (CCH),2018-01-26 15:00:00,9452,9504,-52,77,600,3
2,NovoMix 30 GLY (CCH),2018-01-26 16:00:00,9294,9180,114,17,458,3
2,NovoMix 30 GLY (CCH),2018-01-26 16:00:00,9294,9180,114,17,458,3
2,Testmedium (CCH),2018-01-26 16:00:00,9294,9180,114,17,458,3
2,NovoMix 30 GLY (CCH),2018-01-26 17:00:00,10275,10152,123,44,610,3
2,NovoMix 30 GLY (CCH),2018-01-26 17:00:00,10275,10152,123,44,610,3
2,Testmedium (CCH),2018-01-26 17:00:00,10275,10152,123,44,610,3
2,NovoMix 30 GLY (CCH),2018-01-26 18:00:00,9820,9720,100,48,408,3
2,NovoMix 30 GLY (CCH),2018-01-26 18:00:00,9820,9720,100,48,408,3
2,Testmedium (CCH),2018-01-26 18:00:00,9820,9720,100,48,408,3
2,NovoMix 30 GLY (CCH),2018-01-26 19:00:00,9940,9882,58,47,416,3
2,NovoMix 30 GLY (CCH),2018-01-26 19:00:00,9940,9882,58,47,416,3
2,Testmedium (CCH),2018-01-26 19:00:00,9940,9882,58,47,416,3
2,NovoMix 30 GLY (CCH),2018-01-26 20:00:00,9824,9666,158,53,790,3
2,NovoMix 30 GLY (CCH),2018-01-26 20:00:00,9824,9666,158,53,790,3
2,Testmedium (CCH),2018-01-26 20:00:00,9824,9666,158,53,790,3
2,NovoMix 30 GLY (CCH),2018-01-26 21:00:00,1992,1998,-6,97,1608,3
2,NovoMix 30 GLY (CCH),2018-01-26 21:00:00,1992,1998,-6,97,1608,3
2,Testmedium (CCH),2018-01-26 21:00:00,1992,1998,-6,97,1608,3
2,NovoMix 30 GLY (CCH),2018-01-27 07:00:00,3944,3972,-28,112,4180,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-27 07:00:00,3944,3972,-28,112,4180,2.66666666666667
2,Testmedium (CCH),2018-01-27 07:00:00,3944,3972,-28,112,4180,2.66666666666667
2,NovoMix 30 GLY (CCH),2018-01-27 08:00:00,9120,8964,156,7,384,3
2,NovoMix 30 GLY (CCH),2018-01-27 08:00:00,9120,8964,156,7,384,3
2,Testmedium (CCH),2018-01-27 08:00:00,9120,8964,156,7,384,3
2,NovoMix 30 GLY (CCH),2018-01-27 09:00:00,8720,8640,80,57,1164,3
2,NovoMix 30 GLY (CCH),2018-01-27 09:00:00,8720,8640,80,57,1164,3
2,Testmedium (CCH),2018-01-27 09:00:00,8720,8640,80,57,1164,3
2,NovoMix 30 GLY (CCH),2018-01-27 10:00:00,9260,9180,80,39,656,3
2,NovoMix 30 GLY (CCH),2018-01-27 10:00:00,9260,9180,80,39,656,3
2,Testmedium (CCH),2018-01-27 10:00:00,9260,9180,80,39,656,3
2,NovoMix 30 GLY (CCH),2018-01-27 11:00:00,9760,9774,-14,31,29256,3
2,NovoMix 30 GLY (CCH),2018-01-27 11:00:00,9760,9774,-14,31,29256,3
2,Testmedium (CCH),2018-01-27 11:00:00,9760,9774,-14,31,29256,3
2,NovoMix 30 GLY (CCH),2018-01-27 12:00:00,8548,8424,124,1,10,3
2,NovoMix 30 GLY (CCH),2018-01-27 12:00:00,8548,8424,124,1,10,3
2,Testmedium (CCH),2018-01-27 12:00:00,8548,8424,124,1,10,3
2,NovoMix 30 GLY (CCH),2018-01-27 13:00:00,8819,8748,71,57,738,3
2,NovoMix 30 GLY (CCH),2018-01-27 13:00:00,8819,8748,71,57,738,3
2,Testmedium (CCH),2018-01-27 13:00:00,8819,8748,71,57,738,3
2,NovoMix 30 GLY (CCH),2018-01-27 14:00:00,3222,3492,-270,16,2760,3
2,NovoMix 30 GLY (CCH),2018-01-27 14:00:00,3222,3492,-270,16,2760,3
2,Testmedium (CCH),2018-01-27 14:00:00,3222,3492,-270,16,2760,3
2,NovoMix 30 GLY (CCH),2018-01-28 07:00:00,3334,2700,634,28,388,3
2,NovoMix 30 GLY (CCH),2018-01-28 08:00:00,7064,7020,44,39,842,3
2,NovoMix 30 GLY (CCH),2018-01-28 09:00:00,8716,8586,130,71,522,3
2,NovoMix 30 GLY (CCH),2018-01-28 10:00:00,7791,7776,15,54,776,3
2,NovoMix 30 GLY (CCH),2018-01-28 11:00:00,8916,8856,60,42,348,3
2,NovoMix 30 GLY (CCH),2018-01-28 12:00:00,8844,8802,42,54,750,3
2,NovoMix 30 GLY (CCH),2018-01-28 13:00:00,9784,9720,64,47,1406,3
2,NovoMix 30 GLY (CCH),2018-01-28 14:00:00,8752,8748,4,52,392,3
2,NovoMix 30 GLY (CCH),2018-01-28 15:00:00,6840,7020,-180,55,142,3
2,NovoMix 30 GLY (CCH),2018-01-28 16:00:00,9516,9234,282,47,252,3.5
2,NovoMix 30 GLY (CCH),2018-01-28 17:00:00,10440,10368,72,45,262,4
2,NovoMix 30 GLY (CCH),2018-01-28 18:00:00,10412,10368,44,45,198,4
2,NovoMix 30 GLY (CCH),2018-01-28 19:00:00,10147,10044,103,54,178,3.5
2,NovoMix 30 GLY (CCH),2018-01-28 20:00:00,10008,9990,18,44,120,3
2,NovoMix 30 GLY (CCH),2018-01-28 21:00:00,10128,10152,-24,33,614,3
2,NovoMix 30 GLY (CCH),2018-01-28 22:00:00,10072,9990,82,90,834,3
2,NovoMix 30 GLY (CCH),2018-01-28 23:00:00,8560,8424,136,66,1030,3
2,NovoMix 30 GLY (CCH),2018-01-29 00:00:00,8672,8694,-22,94,444,3
